,total_cases,city,year,month,week,day,vegetation_ne,vegetation_nw,vegetation_se,vegetation_sw,satellite_precipiatation,current_precipitation,forecast_precipitation,current_temperature,forecast_mean_temperature,forecast_avg_temperature,current_max_temperature,current_min_temperature,forecast_max_temperature,forecast_min_temperature,current_diurnal_temperature_range,forecast_diurnal_temperature_range,current_specific_humidity,forecast_dew_point_temperature,forecast_relative_humidity,cases_zscore,current_temperature_outlier,current_precipitation_outlier,current_specific_humidity_outlier,date,season,log_cases,temp_precip_interaction,is_outbreak,cases_lag,cases_3mo_avg,quarter,temp_category,rain_category,humidity_category
1364,25,1,2008,9,39,23,0.41495,0.3634286,0.3224,0.4006857,61.38,26.9,63.27,27.75,297.66,298.6214286,37.0,20.8,309.3,292.7,12.45,8.157142857,17.04714286,295.49,90.18142857,0.007454221800554539,0,0,0,2008-09-23,dry_season,3.258096538021482,746.4749999999999,0,19.0,20.333333333333332,3,Moderate,Medium,Medium
1365,45,1,2008,9,40,30,0.3930857,0.3782714,0.3437,0.4048429,24.28,1.0,121.3,27.18578337208988,299.1785714,301.15,36.0,19.6,310.2,292.4,8.059328008627128,12.78571429,16.33142857,294.7614286,79.50285714,0.46636952588543257,0,0,0,2008-09-30,dry_season,3.828641396489095,27.18578337208988,1,25.0,29.666666666666668,3,Moderate,Low,Medium
1366,34,1,2008,10,41,7,0.1605571,0.1638714,0.1949333,0.2061143,69.47,57.7,53.9,30.03333333,300.1014286,301.4071429,37.0,21.5,310.4,294.0,13.96666667,12.01428571,17.01857143,295.3614286,78.45428571,0.21396610863874965,0,0,0,2008-10-07,dry_season,3.5553480614894135,1732.923333141,1,45.0,34.666666666666664,4,Hot,High,Medium
1367,63,1,2008,10,42,14,0.2882,0.2278571,0.2807571,0.3579714,69.39,24.9,67.9,26.45,298.35,299.9,34.7,21.0,310.5,292.7,9.1,9.971428571,17.52714286,295.9157143,88.85714286,0.8793932995618229,0,0,0,2008-10-14,dry_season,4.1588830833596715,658.6049999999999,1,34.0,47.333333333333336,4,Cool,Medium,Medium
1368,44,1,2008,10,43,21,0.3291571,0.2279,0.2733429,0.2568429,52.65,24.2,111.9,27.33333333,297.8671429,298.9857143,35.5,21.5,305.0,292.7,10.06666667,8.714285714,18.38857143,296.7014286,93.85428571,0.44342376068118866,0,0,0,2008-10-21,dry_season,3.8066624897703196,661.466666586,1,63.0,47.0,4,Moderate,Medium,High
1369,50,1,2008,10,44,28,0.1617429,0.1962,0.1982714,0.2196143,43.6,0.0,149.1,27.4,298.3728571,299.8,35.0,21.2,308.5,294.0,11.35,8.571428571,18.48428571,296.8257143,92.60857143,0.581098351906652,0,0,0,2008-10-28,dry_season,3.9318256327243257,0.0,1,44.0,52.333333333333336,4,Moderate,Low,High
1370,35,1,2008,11,45,4,0.5010286,0.445,0.4276857,0.5457286,57.85,109.0,107.48,27.82,298.4642857,299.5285714,35.6,21.2,307.2,293.1,12.1,7.085714286,19.25285714,297.4685714,95.29,0.23691187384299356,0,0,0,2008-11-04,dry_season,3.58351893845611,3032.38,1,50.0,43.0,4,Moderate,High,High
1371,16,1,2008,11,46,11,0.3042857,0.2946429,0.3062714,0.4003857,60.36,42.6,63.9,28.3,298.4985714,300.2214286,36.0,20.5,309.6,293.7,12.86666667,10.01428571,17.62571429,296.01,88.32857143,-0.19905766503764058,0,0,0,2008-11-11,dry_season,2.833213344056216,1205.5800000000002,0,35.0,33.666666666666664,4,Hot,High,Medium
1372,16,1,2008,11,47,18,0.1930571,0.1965286,0.1762571,0.1830571,59.44,10.6,199.52,27.96666667,298.89,300.3071429,34.5,21.7,307.2,295.2,12.1,7.814285714,19.61714286,297.7414286,94.14142857,-0.19905766503764058,0,0,0,2008-11-18,dry_season,2.833213344056216,296.44666670199996,0,16.0,22.333333333333332,4,Hot,Low,High
1373,13,1,2008,11,48,25,0.2510143,0.2883143,0.2537,0.3213,81.11,59.0,90.68,26.1,298.53,299.7214286,33.5,21.0,306.1,294.7,8.35,7.1,19.38857143,297.5771429,95.26,-0.26789496065037227,0,0,0,2008-11-25,dry_season,2.6390573296152584,1539.9,0,16.0,15.0,4,Cool,High,High
1374,9,1,2008,12,49,2,0.1643667,0.19635,0.1731333,0.1549167,45.03,80.0,139.55,26.96,298.1114286,299.1285714,33.7,21.0,305.2,293.4,10.64,7.142857143,18.77857143,297.0442857,94.64,-0.3596780214673479,0,0,0,2008-12-02,rainy_season,2.302585092994046,2156.8,0,13.0,12.666666666666666,4,Moderate,High,High
1375,15,1,2008,12,50,9,0.2894167,0.34778,0.2748286,0.2580857,64.03,17.2,53.25,27.8,298.6514286,300.2142857,35.0,21.2,308.9,295.1,11.175,9.2,17.78428571,296.1828571,88.55142857,-0.2220034302418845,0,0,0,2008-12-09,rainy_season,2.772588722239781,478.15999999999997,0,9.0,12.333333333333334,4,Moderate,Medium,High
1376,4,1,2008,12,51,16,0.1783857,0.2191714,0.2497286,0.1923,70.92,51.0,57.61,27.825,298.5285714,300.2571429,35.0,20.5,306.3,295.2,12.15,9.057142857,18.57285714,296.8471429,91.77714286,-0.4744068474885674,0,0,0,2008-12-16,rainy_season,1.6094379124341003,1419.075,0,15.0,9.333333333333334,4,Moderate,High,High
1377,0,1,2008,12,52,23,0.2634125,0.219875,0.2000875,0.226625,55.11,0.5,41.6,28.08,299.5571429,300.7714286,35.4,21.2,308.3,293.9,12.02,10.34285714,17.24857143,295.5942857,81.86857143,-0.5661899083055429,0,0,0,2008-12-23,rainy_season,0.0,14.04,0,4.0,6.333333333333333,4,Hot,Low,Medium
1378,1,1,2009,1,1,1,0.1512857,0.1616857,0.1532714,0.1194429,45.76038808038808,39.32635983263598,40.15181881051176,27.18578337208988,298.7018524007227,299.22557794902906,32.452437325905294,22.10214979195562,303.42710926694326,295.7191562932227,8.059328008627128,4.903754198774744,16.74642659553451,295.2463564512932,82.1619591,-0.5432441431012991,0,0,0,2009-01-01,rainy_season,0.6931471805599453,1069.1178992228986,0,0.0,1.6666666666666667,1,Moderate,Medium,Medium
1379,10,1,2009,1,2,8,0.2299167,0.12234,0.2611667,0.22305,52.28,86.1,93.55,27.26666667,297.7257143,299.0071429,34.8,21.1,304.6,294.2,11.1,7.5,18.46142857,296.7842857,95.22285714,-0.336732256263104,0,0,0,2009-01-08,rainy_season,2.3978952727983707,2347.660000287,0,1.0,3.6666666666666665,1,Moderate,High,High
1380,11,1,2009,1,3,15,0.1884857,0.1881857,0.2039143,0.2775,72.03,72.8,149.77,27.18,296.6828571,297.4142857,33.3,21.1,304.0,295.2,10.24,3.714285714,17.99571429,296.4185714,98.61,-0.3137864910588601,0,0,0,2009-01-15,rainy_season,2.4849066497880004,1978.704,0,10.0,7.333333333333333,1,Moderate,High,High
1381,29,1,2009,1,4,22,0.1884571,0.1993143,0.2027,0.2139286,76.16,11.2,53.81,27.56666667,296.55,297.5142857,34.0,21.8,303.5,292.7,10.7,6.485714286,16.64142857,295.1371429,92.46714286,0.09923728261753015,0,0,0,2009-01-22,rainy_season,3.4011973816621555,308.746666704,1,11.0,16.666666666666668,1,Moderate,Low,Medium
1382,35,1,2009,1,5,29,0.1667333,0.1737333,0.1904333,0.1617167,118.54,67.8,66.1,27.65,297.4957143,298.8,33.9,21.1,304.4,294.0,11.65,8.142857143,18.13,296.5142857,94.92857143,0.23691187384299356,0,0,0,2009-01-29,rainy_season,3.58351893845611,1874.6699999999998,1,29.0,25.0,1,Moderate,High,High
1383,30,1,2009,2,6,5,0.2799143,0.2402857,0.1957286,0.3076571,149.06,44.1,93.3,27.46666667,297.4057143,298.1928571,35.0,21.0,302.7,294.5,12.33333333,5.185714286,18.48428571,296.84,97.00714286,0.12218304782177404,0,0,0,2009-02-05,rainy_season,3.4339872044851463,1211.280000147,1,35.0,31.333333333333332,1,Moderate,High,High
1384,20,1,2009,2,7,12,0.1702714,0.1511143,0.1404714,0.1429714,60.51,14.0,48.72,28.1,297.3228571,298.4714286,35.0,21.2,305.7,292.9,12.33333333,7.171428571,17.76571429,296.1942857,94.23428571,-0.10727460422066497,0,0,0,2009-02-12,rainy_season,3.044522437723423,393.40000000000003,0,30.0,28.333333333333332,1,Hot,Medium,High
1385,21,1,2009,2,8,19,0.1887857,0.1594571,0.1568714,0.2029857,124.8,111.4,124.0,27.7,297.6857143,299.0142857,35.0,20.5,306.7,294.2,12.54,6.828571429,17.85285714,296.2542857,92.90571429,-0.08432883901642106,0,0,0,2009-02-19,rainy_season,3.091042453358316,3085.78,0,20.0,23.666666666666668,1,Moderate,High,High
1386,12,1,2009,2,9,26,0.28236,0.3051167,0.2940833,0.3160167,147.44,84.1,102.72,26.58,297.3914286,298.8642857,33.2,20.5,306.6,294.3,10.52,7.071428571,18.12857143,296.4942857,95.12142857,-0.2908407258546162,0,0,0,2009-02-26,rainy_season,2.5649493574615367,2235.3779999999997,0,21.0,17.666666666666668,1,Cool,High,High
1387,9,1,2009,3,10,5,0.3620714,0.3367,0.3453,0.3792857,58.56,49.1,87.28,28.4,297.8442857,299.0,35.0,21.0,304.6,294.5,11.45,6.8,18.35428571,296.71,94.37857143,-0.3596780214673479,0,0,0,2009-03-05,rainy_season,2.302585092994046,1394.44,0,12.0,14.0,1,Hot,High,High
1388,11,1,2009,3,11,12,0.2034286,0.1784429,0.2259714,0.2018714,97.8,0.0,108.83,27.3,297.0585714,298.0142857,33.8,21.0,304.0,293.6,11.8,6.028571429,18.35285714,296.7157143,98.13428571,-0.3137864910588601,0,0,0,2009-03-12,rainy_season,2.4849066497880004,0.0,0,9.0,10.666666666666666,1,Moderate,Low,High
1389,9,1,2009,3,12,19,0.1578833,0.1921,0.2137286,0.2013857,106.68,14.3,66.83,27.8,297.3657143,298.25,33.7,21.0,304.6,293.6,10.5,6.185714286,18.10571429,296.5,95.70857143,-0.3596780214673479,0,0,0,2009-03-19,rainy_season,2.302585092994046,397.54,0,11.0,9.666666666666666,1,Moderate,Medium,High
1390,5,1,2009,3,13,26,0.2235857,0.2591333,0.2632857,0.3057857,100.78,45.0,49.93,28.5,297.1528571,298.3214286,34.4,21.5,303.3,294.6,11.5,6.357142857,17.78,296.1842857,94.90285714,-0.45146108228432347,0,0,0,2009-03-26,rainy_season,1.791759469228055,1282.5,0,9.0,8.333333333333334,1,Hot,High,High
1391,11,1,2009,4,14,2,0.08905714,0.05895,0.08927143,0.09934286,131.17,19.0,63.3,27.95,297.2457143,298.3857143,34.2,21.7,304.5,294.1,10.9,6.742857143,18.17571429,296.5457143,96.39571429,-0.3137864910588601,0,0,0,2009-04-02,dry_season,2.4849066497880004,531.05,0,5.0,8.333333333333334,2,Hot,Medium,High
1392,3,1,2009,4,15,9,0.1468429,0.1416571,0.1411857,0.1487714,133.47,134.9,50.64,27.13333333,297.89,298.9,35.0,21.0,306.8,293.1,10.86666667,9.028571429,17.42,295.8042857,89.67285714,-0.4973526126928113,0,1,0,2009-04-09,dry_season,1.3862943611198906,3660.286666217,0,11.0,6.333333333333333,2,Moderate,High,Medium
1393,5,1,2009,4,16,16,0.2236,0.1788286,0.175,0.2161429,99.77,87.3,74.5,26.9,296.6357143,297.6214286,33.0,21.2,304.7,292.6,10.83333333,6.385714286,17.70428571,296.1357143,97.3,-0.45146108228432347,0,0,0,2009-04-16,dry_season,1.791759469228055,2348.37,0,3.0,6.333333333333333,2,Moderate,High,Medium
1394,5,1,2009,4,17,23,0.1953429,0.2856714,0.1611857,0.2023857,52.74,41.2,62.74,26.8,297.5457143,298.2785714,34.4,21.2,303.6,294.9,8.7,4.985714286,18.50428571,296.8871429,96.66428571,-0.45146108228432347,0,0,0,2009-04-23,dry_season,1.791759469228055,1104.16,0,5.0,4.333333333333333,2,Moderate,High,High
1395,4,1,2009,4,18,30,0.2835857,0.3455143,0.2374429,0.3161286,99.89,30.8,93.8,27.15,297.4042857,298.3214286,34.0,21.0,303.6,294.3,10.75,6.271428571,18.01857143,296.4485714,95.07857143,-0.4744068474885674,0,0,0,2009-04-30,dry_season,1.6094379124341003,836.22,0,5.0,4.666666666666667,2,Moderate,Medium,High
1396,4,1,2009,5,19,7,0.1907571,0.2645571,0.2538857,0.2192,30.73,44.0,59.5,28.1,297.5628571,298.5428571,35.0,22.0,306.8,292.9,10.5,7.142857143,18.09,296.4842857,95.1,-0.4744068474885674,0,0,0,2009-05-07,dry_season,1.6094379124341003,1236.4,0,4.0,4.333333333333333,2,Hot,High,High
1397,1,1,2009,5,20,14,0.2077429,0.2278571,0.2542,0.2160429,38.51,11.2,46.43,28.075,297.6071429,299.0071429,35.0,22.0,306.5,292.7,11.425,9.071428571,17.85857143,296.2714286,93.29857143,-0.5432441431012991,0,0,0,2009-05-14,dry_season,0.6931471805599453,314.44,0,4.0,3.0,2,Hot,Low,High
1398,0,1,2009,5,21,21,0.3312143,0.2172,0.2093857,0.3445143,66.46,50.5,39.89,28.35,297.7242857,299.5214286,34.6,21.4,307.1,293.4,11.45,10.07142857,17.58571429,296.0128571,91.79,-0.5661899083055429,0,0,0,2009-05-21,dry_season,0.0,1431.6750000000002,0,1.0,1.6666666666666667,2,Hot,High,Medium
1399,2,1,2009,5,22,28,0.2383429,0.1973167,0.1655,0.1901429,40.04,19.3,73.0,27.6,296.7042857,297.5214286,34.4,21.0,305.1,292.7,10.26666667,5.614285714,17.83,296.2642857,97.74285714,-0.5202983778970552,0,0,0,2009-05-28,dry_season,1.0986122886681098,532.6800000000001,0,0.0,1.0,2,Moderate,Medium,High
1400,3,1,2009,6,23,4,0.114,0.09244286,0.09747143,0.1262857,42.22,39.32635983263598,53.91,28.1,296.1257143,296.7785714,34.0,22.2,302.5,292.8,11.8,6.071428571,16.75714286,295.2671429,95.50714286,-0.4973526126928113,0,0,0,2009-06-04,dry_season,1.3862943611198906,1105.070711297071,0,2.0,1.6666666666666667,2,Hot,Medium,Medium
1401,3,1,2009,6,24,11,0.1871286,0.1578,0.1434571,0.1994714,8.74,23.9,112.31,24.66666667,295.1042857,295.7785714,33.5,20.0,305.2,289.9,8.633333333,6.242857143,15.48285714,293.91,94.13,-0.4973526126928113,0,0,0,2009-06-11,dry_season,1.3862943611198906,589.533333413,0,3.0,2.6666666666666665,2,Cool,Medium,Low
1402,5,1,2009,6,25,18,0.2916714,0.3070286,0.3562286,0.3891143,43.32,21.0,45.97,27.05,296.0314286,297.3142857,33.5,19.4,305.2,292.0,10.9,7.714285714,16.36285714,294.8628571,93.97142857,-0.45146108228432347,0,0,0,2009-06-18,dry_season,1.791759469228055,568.0500000000001,0,3.0,3.6666666666666665,2,Moderate,Medium,Medium
1403,2,1,2009,6,26,25,0.2708,0.2051833,0.2401286,0.2001571,141.65,40.6,66.41,27.375,297.2171429,298.5214286,33.4,21.2,305.6,293.2,11.125,8.642857143,17.66714286,296.11,94.55571429,-0.5202983778970552,0,0,0,2009-06-25,dry_season,1.0986122886681098,1111.425,0,5.0,3.3333333333333335,2,Moderate,High,Medium
1404,1,1,2009,7,27,2,0.1868571,0.1769143,0.2230714,0.2189857,68.15,14.0,55.5,27.45,296.4528571,297.8214286,33.4,21.4,304.6,292.3,10.7,8.642857143,16.87428571,295.3571429,94.53857143,-0.5432441431012991,0,0,0,2009-07-02,dry_season,0.6931471805599453,384.3,0,2.0,2.6666666666666665,3,Moderate,Medium,Medium
1405,2,1,2009,7,28,9,0.3859143,0.2903833,0.3364286,0.2927857,91.4,2.0,39.67,27.6,296.0657143,296.9928571,33.4,21.6,306.2,291.4,10.76666667,8.128571429,16.68,295.1671429,95.38571429,-0.5202983778970552,0,0,0,2009-07-09,dry_season,1.0986122886681098,55.2,0,1.0,1.6666666666666667,3,Moderate,Low,Medium
1406,0,1,2009,7,29,16,0.21965,0.37805,0.2238714,0.2659,65.19,38.9,40.1,26.825,296.5271429,297.6642857,34.5,21.3,306.8,292.7,10.425,7.271428571,16.92,295.4114286,94.62428571,-0.5661899083055429,0,0,0,2009-07-16,dry_season,0.0,1043.4924999999998,0,2.0,1.0,3,Moderate,Medium,Medium
1407,0,1,2009,7,30,23,0.2078833,0.28085,0.1756,0.2616,35.82,20.4,12.93,26.95,296.5257143,297.9642857,32.2,21.0,306.7,292.3,10.25,9.528571429,15.51,294.0528571,88.23,-0.5661899083055429,0,0,0,2009-07-23,dry_season,0.0,549.78,0,0.0,0.6666666666666666,3,Moderate,Medium,Low
1408,3,1,2009,7,31,30,0.1543571,0.1152714,0.1534571,0.1559,51.77,32.0,39.3,27.0,297.0871429,298.2357143,33.5,20.5,307.9,290.4,11.5,9.757142857,16.60285714,295.0457143,89.97142857,-0.4973526126928113,0,0,0,2009-07-30,dry_season,1.3862943611198906,864.0,0,0.0,1.0,3,Moderate,Medium,Medium
1409,5,1,2009,8,32,6,0.395,0.3527333,0.4842857,0.4019143,9.79,39.32635983263598,34.4,27.975,297.37,298.8785714,35.4,20.5,307.9,290.7,12.1,11.75714286,16.33714286,294.8242857,87.81142857,-0.45146108228432347,0,0,0,2009-08-06,dry_season,1.791759469228055,1100.1549163179916,0,3.0,2.6666666666666665,3,Hot,Medium,Medium
1410,5,1,2009,8,33,13,0.3308857,0.4083,0.4433571,0.3347714,35.23,20.1,43.2,27.7,298.3571429,299.9857143,33.4,21.0,308.2,292.2,11.5,11.34285714,17.04,295.5071429,87.11,-0.45146108228432347,0,0,0,2009-08-13,dry_season,1.791759469228055,556.77,0,5.0,4.333333333333333,3,Moderate,Medium,Medium
1411,7,1,2009,8,34,20,0.2206286,0.1943571,0.2785714,0.2604571,6.52,1.0,25.3,28.32,298.6771429,300.1071429,36.2,21.2,309.3,293.0,12.86,10.92857143,16.22857143,294.7085714,80.64,-0.4055695518758357,0,0,0,2009-08-20,dry_season,2.0794415416798357,28.32,0,5.0,5.666666666666667,3,Hot,Low,Medium
1412,5,1,2009,8,35,27,0.2453429,0.1859857,0.1813429,0.2820571,95.83,27.2,45.34,29.0,298.9971429,300.9214286,36.2,22.0,310.4,293.4,13.0,11.78571429,18.12285714,296.4442857,88.17714286,-0.45146108228432347,0,0,0,2009-08-27,dry_season,1.791759469228055,788.8,0,7.0,5.666666666666667,3,Hot,Medium,High
1413,2,1,2009,9,36,3,0.5083571,0.4544286,0.5383143,0.5148286,83.02,47.5,78.37,27.6,297.3885714,298.45,34.2,21.0,305.0,293.5,13.2,7.642857143,17.98857143,296.3885714,94.99285714,-0.5202983778970552,0,0,0,2009-09-03,dry_season,1.0986122886681098,1311.0,0,5.0,4.666666666666667,3,Moderate,High,High
1414,2,1,2009,9,37,10,0.1896167,0.192,0.2368143,0.2696857,13.74,6.1,9.3,29.16666667,299.8557143,300.75,37.4,21.4,310.0,291.8,14.13333333,13.04285714,15.86571429,294.3142857,75.23285714,-0.5202983778970552,0,0,0,2009-09-10,dry_season,1.0986122886681098,177.916666687,0,2.0,3.0,3,Hot,Low,Low
1415,2,1,2009,9,38,17,0.26632,0.3133667,0.1956571,0.3070714,40.17,0.8,23.01,28.85,299.47,300.8142857,37.2,20.4,310.0,293.5,12.75,11.6,16.20285714,294.6185714,78.11857143,-0.5202983778970552,0,0,0,2009-09-17,dry_season,1.0986122886681098,23.080000000000002,0,2.0,2.0,3,Hot,Low,Medium
1416,0,1,2009,9,39,24,0.2943143,0.2706714,0.3020714,0.2540143,78.68,8.1,33.0,28.86666667,299.3242857,301.0285714,37.0,21.0,309.8,293.7,13.3,11.0,17.38,295.8271429,83.76285714,-0.5661899083055429,0,0,0,2009-09-24,dry_season,0.0,233.820000027,0,2.0,1.3333333333333333,3,Hot,Low,Medium
1417,2,1,2009,10,40,1,0.2063,0.2552571,0.2799571,0.2066571,57.18,33.1,79.1,27.95,298.0342857,299.5714286,35.2,20.5,307.4,294.8,12.225,8.514285714,17.94714286,296.3442857,91.57571429,-0.5202983778970552,0,0,0,2009-10-01,dry_season,1.0986122886681098,925.145,0,0.0,1.3333333333333333,4,Hot,Medium,High
1418,1,1,2009,10,41,8,0.2322714,0.2725,0.2715714,0.2853857,20.58,29.4,43.94,27.64,298.7071429,300.1285714,34.8,21.0,308.3,294.3,11.66,9.285714286,18.13428571,296.5614286,89.31,-0.5432441431012991,0,0,0,2009-10-08,dry_season,0.6931471805599453,812.616,0,2.0,1.0,4,Moderate,Medium,High
1419,1,1,2009,10,42,15,0.2974143,0.2821714,0.2559286,0.3197857,30.49,11.2,18.1,27.75,299.7371429,301.0,34.2,21.2,311.3,293.8,10.65,11.88571429,16.89571429,295.35,79.22285714,-0.5432441431012991,0,0,0,2009-10-15,dry_season,0.6931471805599453,310.79999999999995,0,1.0,1.3333333333333333,4,Moderate,Low,Medium
1420,2,1,2009,10,43,22,0.2968,0.3084857,0.3623,0.3616571,82.59,137.1,67.4,27.73333333,298.8557143,300.2857143,35.3,21.0,307.2,294.1,12.2,8.571428571,18.66142857,296.9185714,90.65714286,-0.5202983778970552,0,1,0,2009-10-22,dry_season,1.0986122886681098,3802.239999543,0,1.0,1.3333333333333333,4,Moderate,High,High
1421,2,1,2009,10,44,29,0.2907571,0.23795,0.3176857,0.2616,77.38,11.2,84.54,27.8,298.6785714,300.0714286,35.2,21.0,310.8,294.9,11.32,8.342857143,19.25428571,297.4428571,93.80857143,-0.5202983778970552,0,0,0,2009-10-29,dry_season,1.0986122886681098,311.36,0,2.0,1.6666666666666667,4,Moderate,Low,High
1422,3,1,2009,11,45,5,0.3886714,0.3728167,0.2499,0.3730143,45.79,3.5,47.31,29.86666667,299.1614286,300.4785714,36.8,21.2,309.7,292.2,12.73333333,10.18571429,18.93714286,297.14,90.37285714,-0.4973526126928113,0,0,0,2009-11-05,dry_season,1.3862943611198906,104.533333345,0,2.0,2.3333333333333335,4,Hot,Low,High
1423,9,1,2009,11,46,12,0.3688714,0.3799571,0.3800286,0.4679286,96.23,88.2,31.65,28.94,300.3214286,301.7857143,35.3,21.9,308.7,296.0,11.96,10.45714286,18.66428571,296.9257143,84.31142857,-0.3596780214673479,0,0,0,2009-11-12,dry_season,2.302585092994046,2552.5080000000003,0,3.0,4.666666666666667,4,Hot,High,High
1424,5,1,2009,11,47,19,0.40705,0.3351,0.3665,0.38935,29.72,39.1,47.0,28.9,300.4857143,301.75,36.2,22.3,311.0,294.5,12.33333333,11.92857143,17.80714286,296.1085714,80.78714286,-0.45146108228432347,0,0,0,2009-11-19,dry_season,1.791759469228055,1129.99,0,9.0,5.666666666666667,4,Hot,Medium,High
1425,5,1,2009,11,48,26,0.3361143,0.2877667,0.3254571,0.3576,38.17,17.0,60.7,28.43333333,299.4557143,300.6142857,36.2,21.8,308.7,295.1,11.83333333,8.714285714,19.00142857,297.2257143,89.59428571,-0.45146108228432347,0,0,0,2009-11-26,dry_season,1.791759469228055,483.36666661,0,5.0,6.333333333333333,4,Hot,Medium,High
1426,4,1,2009,12,49,3,0.3485286,0.2904,0.4106143,0.3704571,73.45,49.0,134.43,28.025,298.7628571,299.9357143,35.3,22.2,308.9,295.0,10.375,7.757142857,18.67142857,296.97,91.70857143,-0.4744068474885674,0,0,0,2009-12-03,rainy_season,1.6094379124341003,1373.225,0,5.0,4.666666666666667,4,Hot,High,High
1427,4,1,2009,12,50,10,0.1922,0.1935286,0.2398857,0.2858857,85.62,41.9,49.32,28.55,299.1985714,300.6785714,35.2,21.2,308.6,294.6,11.0,10.44285714,18.30428571,296.5957143,87.75285714,-0.4744068474885674,0,0,0,2009-12-10,rainy_season,1.6094379124341003,1196.245,0,4.0,4.333333333333333,4,Hot,High,High
1428,1,1,2009,12,51,17,0.2176,0.2403,0.1817714,0.2623,81.21,54.1,208.87,28.2,298.3471429,299.35,35.6,22.0,307.5,295.0,11.125,6.671428571,18.60142857,296.9057143,92.95857143,-0.5432441431012991,0,0,0,2009-12-17,rainy_season,0.6931471805599453,1525.62,0,4.0,3.0,4,Hot,High,High
1429,0,1,2009,12,52,24,0.2104222,0.2571375,0.2211333,0.3002556,98.79,31.2,66.3,27.2,297.1814286,298.1857143,32.2,21.8,302.9,294.9,8.2,5.257142857,18.18,296.5571429,96.88571429,-0.5661899083055429,0,0,0,2009-12-24,rainy_season,0.0,848.64,0,1.0,1.6666666666666667,4,Moderate,Medium,High
1430,0,1,2010,1,53,1,0.1422935374167987,0.1305525761047008,0.2037831890258019,0.202305490711297,45.76038808038808,39.32635983263598,40.15181881051176,27.18578337208988,298.7018524007227,299.22557794902906,32.452437325905294,22.10214979195562,303.42710926694326,295.7191562932227,8.059328008627128,4.903754198774744,16.74642659553451,295.2463564512932,82.1619591,-0.5661899083055429,0,0,0,2010-01-01,rainy_season,0.0,1069.1178992228986,0,0.0,0.3333333333333333,1,Moderate,Medium,Medium
1431,10,1,2010,1,1,8,0.1245714,0.1791286,0.1638429,0.1354714,27.04,39.32635983263598,8.5,28.6,299.2642857,300.5214286,35.1,21.8,308.6,292.8,12.3,11.1,16.12714286,294.53,78.27142857,-0.336732256263104,0,0,0,2010-01-08,rainy_season,2.3978952727983707,1124.7338912133891,0,0.0,3.3333333333333335,1,Hot,Medium,Medium
1432,9,1,2010,1,2,15,0.1452857,0.1423143,0.1353,0.1675286,32.99,15.0,144.6,27.83333333,298.2971429,299.9357143,34.2,22.1,308.0,293.8,11.3,9.157142857,17.75857143,296.1471429,89.80714286,-0.3596780214673479,0,0,0,2010-01-15,rainy_season,2.302585092994046,417.49999994999996,0,10.0,6.333333333333333,1,Moderate,Medium,High
1433,17,1,2010,1,3,22,0.2521143,0.2304857,0.1873286,0.3027857,19.04,0.8,31.2,28.96666667,298.9257143,300.4571429,35.2,22.5,307.8,294.8,11.26666667,8.628571429,18.00142857,296.38,87.64142857,-0.17611189983339667,0,0,0,2010-01-22,rainy_season,2.8903717578961645,23.173333336,0,9.0,12.0,1,Hot,Low,High
1434,16,1,2010,1,4,29,0.2632714,0.2306,0.2188714,0.2612857,138.51,166.0,65.76,27.8,298.2914286,299.6142857,35.3,22.4,308.3,295.0,10.52,7.685714286,18.19285714,296.56,91.79857143,-0.19905766503764058,0,1,0,2010-01-29,rainy_season,2.833213344056216,4614.8,0,17.0,14.0,1,Moderate,High,High
1435,11,1,2010,2,5,5,0.1701,0.1421167,0.1179143,0.1393429,47.31,62.3,95.83,27.8,298.7542857,300.3428571,34.2,22.0,306.1,295.6,9.266666667,8.314285714,18.52285714,296.8371429,90.64857143,-0.3137864910588601,0,0,0,2010-02-05,rainy_season,2.4849066497880004,1731.94,0,16.0,14.666666666666666,1,Moderate,High,High
1436,12,1,2010,2,6,12,0.2307571,0.1892571,0.1634857,0.2388714,78.25,14.5,172.7,27.0,298.2514286,299.6785714,33.2,22.9,306.2,295.5,8.3,6.328571429,19.34571429,297.5685714,96.51571429,-0.2908407258546162,0,0,0,2010-02-12,rainy_season,2.5649493574615367,391.5,0,11.0,13.0,1,Moderate,Medium,High
